374,2518,3553,0
375,3171,3422,0
376,3300,3297,0
377,2978,3908,0
378,3009,3473,0
379,3548,3559,0
380,2593,3297,0
381,3481,3088,0
382,2556,3443,0
383,3282,3618,0
384,2368,3462,0
385,3175,3899,0
386,2975,3718,0
387,3244,3808,0
388,3023,3559,0
389,2960,3804,0
390,2763,3463,0
391,3500,3496,0
392,2558,3453,0
393,2896,9678,0
394,3165,9893,0
395,2737,2767,0
396,3094,3440,0
397,3117,3558,0
398,2897,2928,0
399,2320,5228,0
400,2110,3868,0
401,2717,3700,0
402,3291,3055,0
403,2580,2889,0
404,3212,3602,0
405,2959,3337,0
406,2873,3162,0
407,3203,3841,0
408,2463,3371,0
409,3296,3101,0
410,3050,3934,0
411,3073,3933,0
412,2647,3515,0
413,2336,3802,0
414,1993,5242,0
415,3284,3264,0
416,2478,3272,0
417,3443,3566,2
418,3051,3887,0
419,2314,5186,0
420,3034,3550,0
421,3277,3723,0
422,2841,9554,0
423,2446,3399,0
424,3239,3282,0
425,2573,3342,0
426,2535,3420,0
427,2331,5238,0
428,3258,3093,0
429,3147,3170,0
430,2570,3428,0
431,3751,9450,0
432,2325,3696,0
433,2782,2978,0
434,2033,5211,0
435,2466,3489,0
436,3136,3515,0
437,3047,9544,0
438,3223,3529,0
439,2642,3514,0
440,2925,3317,0
441,2864,3444,0
442,2132,5256,0
443,2849,3578,0
444,2402,4391,0
445,3337,3094,0
446,3221,3894,0
447,3019,9817,0
448,2799,3199,0
449,2973,3377,0
450,3350,2958,0
451,3066,3264,0
452,3047,3883,0
453,3459,3221,0
454,2702,9519,0
455,3336,3834,0
456,3428,3553,0
457,2972,3461,0
458,2972,3218,0
459,3346,3717,0
460,3143,9900,0
461,3306,3938,0
462,3054,3807,0
463,3270,3918,0
464,3080,3885,0
465,2632,3608,0
466,2576,3178,0
467,3771,5656,0
468,3364,3414,0
469,3182,3529,0
470,2689,3624,0
471,2123,5251,0
472,3235,3100,0
473,3279,3288,0
474,2697,9564,0
475,3106,3159,0
476,2897,5354,2
477,3073,3325,0
478,2856,3479,0
479,3275,3667,0
480,3294,3490,0
481,2918,3444,0
482,2573,3418,0
483,2737,10167,0
484,2914,3363,0
485,2869,5261,2
486,3163,3597,0
487,3065,3729,0
488,3246,3483,0
489,2438,3070,0
490,3484,3239,0
491,3292,3256,0
492,2652,3620,0
493,2134,3867,0
494,2324,3583,0
495,3064,3322,0
496,3473,3292,0
497,3118,3354,0
498,2896,2726,0
499,3501,9474,2
500,2862,3113,0
501,2864,9571,0
502,2521,3216,0
503,3204,3491,0
504,2730,9438,0
505,2521,3625,0
506,3152,9591,0
507,3043,9037,0
508,3243,3309,0
509,2153,3121,0
510,3054,9543,0
511,3326,3443,0
512,2848,3160,0
513,2410,3505,0
514,2570,3399,0
515,3227,3420,0
516,2693,3361,0
517,3005,3643,0
518,2588,9532,0
519,3127,3326,0
520,2667,3651,0
521,2519,3125,0
522,3473,3546,0
523,3184,3772,0
524,3648,3495,0
525,3199,3456,0
526,2555,3298,0
527,2758,3160,0
528,2556,3269,0
529,3305,2931,0
530,2760,3513,0
531,2544,3329,0
532,2513,3125,0
533,3219,3631,0
534,2569,3198,0
535,3268,3439,0
536,3304,3664,0
537,3086,3885,0
538,2565,2897,0
539,3730,5651,0
540,2975,3425,0
541,3039,9769,0
542,3012,3500,0
543,3720,9428,0
544,2774,3132,0
545,2897,3468,0
546,3260,3332,0
547,3437,3559,2
548,2844,9640,0
549,2649,3273,0
550,2646,9529,0
551,2904,3614,0
552,2413,3815,0
553,3022,3322,0
554,3242,3251,0
555,2364,3494,0
556,2594,3189,0
557,3273,3367,0
558,3285,3364,0
559,2721,2751,0
560,3299,3097,0
561,2853,9748,0
562,2583,3296,0
563,2585,3331,0
564,2731,3449,0
565,3303,2856,0
566,3086,9934,0
567,3045,3348,0
568,2845,5288,2
569,2733,3439,0
570,3091,3766,0
571,3378,3483,0
572,2869,9512,0
573,2458,3150,0
574,3104,3271,0
575,3405,3498,0
576,2624,3613,0
577,2828,3442,0
578,3001,3265,0
579,3352,3334,0
580,1912,5205,0
581,2648,9487,0
582,3473,3103,0
583,3484,9475,2
584,2828,10220,0
585,3206,9890,0
586,3341,3661,0
587,3434,3285,0
588,2637,3405,0
589,2751,3396,0
590,3213,3590,0
591,2038,5185,0
592,3029,3286,0
593,3447,3493,0
594,3293,3095,0
595,3654,2993,0
596,2975,3202,0
597,3147,3259,0
598,2580,9848,0
599,3287,2759,0
600,3549,3191,0
601,2624,3323,0
602,3028,9063,0
603,3680,3010,0
604,3428,3537,0
605,2785,10035,0
606,2871,5296,2
607,2957,3789,0
608,3254,3424,0
609,3004,3836,0
610,3231,3172,0
611,2640,3684,0
612,2837,2984,0
613,2031,5189,0
614,2595,9498,0
615,2994,3910,0
616,3326,3251,0
617,3048,3573,0
618,3075,3527,0
619,3185,3263,0
620,2938,2995,0
621,2763,3096,0
622,2859,5333,2
623,3232,9878,0
624,2500,3500,0
625,3416,3563,2
626,2582,3384,0
627,3478,3211,0
628,3149,3188,0
629,2045,5236,0
630,2771,2950,0
631,2710,10024,0
632,2724,9994,0
633,2155,3862,0
634,3306,2762,0
635,2939,3066,0
636,2460,4442,0
637,3307,3503,0
638,2944,3004,0
639,3207,3509,0
640,3445,3072,0
641,2952,3292,0
642,3011,3278,0
643,3362,3916,0
644,2751,2698,0
645,3367,3276,0
646,3073,3297,0
647,2998,3146,0
648,2950,3048,0
649,2920,10212,0
650,1880,5232,0
651,2524,2993,0
652,3565,3303,0
653,3021,4848,0
654,3430,3274,0
655,2412,3804,0
656,3025,3479,0
657,2926,3052,0
658,2987,3424,0
659,2662,3619,0
660,3483,3492,0
661,3539,3468,0
662,2722,9686,0
663,3019,9850,0
664,2856,9841,0
665,3099,3417,0
666,3219,3377,0
667,3538,3294,0
668,3073,3269,0
669,2960,3198,0
670,3280,2795,0
671,2826,3283,0
672,3038,3874,0
673,2995,3198,0
674,2619,3240,0
675,3347,2860,0
676,2852,3249,0
677,3235,3209,0
678,3072,3474,0
679,2014,5239,0
680,3660,3510,0
681,2975,3450,0
682,2573,3183,0
683,2731,10132,0
684,2501,3100,0
685,3460,3093,0
686,3187,3708,0
687,2687,3382,0
688,2979,3776,0
689,2409,3390,0
690,2790,3082,0
691,3306,3932,0
692,3102,3360,0
693,2761,9996,0
694,3047,9071,0
695,3268,2953,0
696,2522,4648,0
697,3232,3959,0
698,3425,3304,0
699,2750,3428,0
700,3748,5650,0
701,3249,3660,0
702,2931,3231,0
703,3119,3215,0
704,2834,3127,0
705,2171,5285,0
706,2908,3414,0
707,3346,3059,0
708,3208,3239,0
709,3404,2910,0
710,3212,9885,0
711,2698,3707,0
712,3275,3152,0
713,3147,9572,0
714,3359,3418,0
715,3057,9839,0
716,2064,3884,0
717,2860,9737,0
718,2999,9828,0
719,3334,3388,0
720,3190,3293,0
721,2523,3252,0
722,2881,3596,0
723,2719,3554,0
724,3296,3375,0
725,3028,3276,0
726,2412,3052,0
727,2544,3892,0
728,3005,9594,0
729,2763,2985,0
730,2545,2957,0
731,3060,3326,0
732,2981,3642,0
733,2033,5185,0
734,3291,2921,0
735,3287,3216,0
736,3032,3347,0
737,3320,3550,0
738,3141,3416,0
739,3339,3824,0
740,2543,3476,0
741,2545,3163,0
742,2839,9652,0
743,2723,9714,0
744,2781,3048,0
745,2880,3062,0
746,3731,9414,0
747,2595,3198,0
748,2801,2751,0
749,2827,3341,0
750,2907,9830,0
751,3215,3666,0
752,2123,3880,0
753,2938,5291,2
754,2938,3265,0
755,3408,3036,0
756,3210,3058,0
757,2568,9626,0
758,3213,3439,0
759,2867,3506,0
760,2953,3304,0
761,2661,9617,0
762,2486,3070,0
763,3442,3473,0
764,2857,9802,0
765,2487,3211,0
766,2343,5246,0
767,3114,3172,0
768,2943,3485,0
769,2704,3482,0
770,3370,3493,0
771,3207,3022,0
772,2083,3870,0
773,3399,2893,0
774,2875,3147,0
775,3248,3909,0
776,2841,9614,0
777,2355,5217,0
778,2521,3601,0
779,2862,3604,0
780,2560,3207,0
781,3032,3315,0
782,2506,2924,0
783,2659,2668,0
784,3108,3359,0
785,2602,3890,0
786,2584,3415,0
787,2697,3357,0
788,3134,3273,0
789,3180,3021,0
790,3006,3398,0
791,2092,3861,0
792,2845,3266,0
793,2609,3279,0
794,2470,3184,0
795,3442,3257,0
796,3447,3563,0
797,2820,3373,0
798,2684,3161,0
799,3262,3584,0
800,3418,2990,0
801,3432,3268,0
802,2021,5202,0
803,2623,3160,0
804,3351,3271,0
805,2597,2959,0
806,3308,3182,0
807,3053,3298,0
808,2717,3694,0
809,2651,3709,0
810,2588,2912,0
811,2123,5252,0
812,2541,2949,0
813,2562,3135,0
814,2722,3204,0
815,3349,2895,0
816,2842,3432,0
817,3100,3618,0
818,3340,3685,0
819,2343,5187,0
820,2516,3238,0
821,3319,3046,0
822,2996,3673,0
823,2890,5316,2
824,3252,3251,0
825,2305,5243,0
826,3276,3051,0
827,2752,2710,0
828,2781,3455,0
829,2517,3610,0
830,3450,3090,0
831,2506,3197,0
832,2780,3432,0
833,3382,2894,0
834,2532,3296,0
835,3122,3508,0
836,3276,3267,0
837,3243,3274,0
838,2552,2989,0
839,3267,9867,0
840,2697,3319,0
841,3245,3270,0
842,2149,5298,0
843,2500,3304,0
844,3089,3439,0
845,2787,3671,0
846,3036,9580,0
847,2846,9750,0
848,2546,3552,0
849,2926,10173,0
850,3748,5688,0
851,2522,3757,0
852,2948,3296,0
853,2927,5338,2
854,3259,3908,0
855,2921,9802,0
856,3104,9828,0
857,2449,3313,0
858,3175,3427,0
859,2517,3520,0
860,3297,3253,0
861,3179,3026,0
862,3359,3283,0
863,2991,3428,0
864,2937,2990,0
865,2974,3062,0
866,2759,3630,0
867,2554,2931,0
868,3345,3712,0
869,3723,9439,0
870,3534,3182,0
871,2775,3137,0
872,2715,3711,0
873,3338,3020,0
874,2890,3478,0
875,3502,3084,0
876,2876,9809,0
877,3190,3907,0
878,3161,9558,0
879,1887,5236,0
880,2320,3807,0
881,2513,3551,0
882,3150,9881,0
883,3076,3546,0
884,3692,3009,0
885,2845,9518,0
886,3116,3419,0
887,2673,3108,0
888,2976,3834,0
889,2616,3183,0
890,2944,3327,0
891,2539,3400,0
892,2801,2745,0
893,3306,3487,0
894,3167,3157,0
895,3089,3372,0
896,3671,2941,0
897,2898,3718,0
898,2815,3436,0
899,3085,3451,0
900,3412,3152,0
901,2798,3047,0
902,3420,3426,0
903,3280,3278,0
904,2409,3859,0
905,2934,9769,0
906,2610,3065,0
907,2947,3322,0
908,3541,3304,0
909,3445,3319,0
910,3364,3499,0
911,3565,3504,0
912,2703,3334,0
913,2779,3446,0
914,3152,3805,0
915,2339,3597,0
916,3201,3509,0
917,3239,3806,0
918,3175,3226,0
919,3023,3495,0
920,2635,3165,0
921,3133,3295,0
922,3268,3196,0
923,3481,3097,0
924,3142,3231,0
925,2312,3701,0
926,3797,9431,0
927,3009,3363,0
928,3766,9433,0
929,2690,9507,0
930,3765,9414,0
931,3537,3555,0
932,2695,3370,0
933,2928,5352,2
934,2601,9501,0
935,3333,2862,0
936,3118,3313,0
937,2920,10184,0
938,3120,9839,0
939,3436,3491,0
940,2709,3690,0
941,2772,3495,0
942,3286,3437,0
943,3572,9929,0
944,3265,2936,0
945,2781,2953,0
946,2512,3242,0
947,2677,9500,0
948,2728,3504,0
949,3672,2986,0
950,3405,3504,0
951,2561,3017,0
952,3254,3921,0
953,2769,3487,0
954,2865,3490,0
955,3053,9624,0
956,2990,3262,0
957,3679,2953,0
958,3441,3068,0
959,2537,3328,0
960,3213,3445,0
961,2908,5352,2
962,2502,3327,0
963,3449,3525,0
964,2479,4457,0
965,2429,3049,0
966,2696,3280,0
967,2870,5411,0
968,2734,3444,0
969,3418,2996,0
970,2314,3845,0
971,2624,3199,0
972,3130,3956,0
973,2654,3599,0
974,2663,3400,0
975,3120,3383,0
976,3052,3508,0
977,3238,3319,0
978,3197,2958,0
979,3501,3390,0
980,3096,3888,0
981,3025,3503,0
982,2590,3487,0
983,3423,3416,0
984,2854,3441,0
985,2472,3171,0
986,2489,3258,0
987,3722,9419,0
988,2362,3510,0
989,2690,3479,0
990,3245,2896,0
991,3298,3237,0
992,3210,3915,0
993,2858,5362,2
994,3202,3950,0
995,3068,3680,0
996,3326,3257,0
997,3244,3255,0
998,3133,3458,0
999,3435,3083,0
1000,2981,3957,0
1001,3085,3126,0
1002,2314,3851,0
1003,2570,3188,0
1004,3521,3442,0
1005,3092,3311,0
1006,2685,3629,0
1007,3756,9398,0
1008,2742,3518,0
1009,3518,3284,0
1010,2757,2778,0
1011,3188,3529,0
1012,3052,4826,0
1013,3493,3480,0
1014,3209,3666,0
1015,2817,3560,0
1016,2371,3542,0
1017,2931,3028,0
1018,2952,3275,0
1019,3148,3321,0
1020,3093,3771,0
1021,3501,3188,0
1022,2712,3629,0
1023,3212,3033,0
1024,2615,9628,0
1025,3111,3122,0
1026,3218,3151,0
1027,2877,3561,0
1028,2467,5168,0
1029,3358,2957,0
1030,3400,3123,0
1031,2854,10162,0
1032,3053,3256,0
1033,3048,3731,0
1034,3343,3869,0
1035,2459,3155,0
1036,3101,3335,0
1037,2956,3503,0
1038,2456,3073,0
1039,3103,3492,0
1040,3131,9926,0
1041,2902,9818,0
1042,3237,3464,0
1043,3431,3123,0
1044,3002,3246,0
1045,2536,3061,0
1046,3060,3731,0
1047,2677,3379,0
1048,2607,3265,0
1049,2924,3472,0
1050,3368,3389,0
1051,2625,3464,0
1052,3097,3741,0
1053,2521,3722,0
1054,2550,3280,0
1055,2521,3096,0
1056,2578,3343,0
1057,3488,3196,0
1058,3211,3493,0
1059,2577,9883,0
1060,2146,5287,0
1061,3015,9811,0
1062,2748,3730,0
1063,3433,2914,0
1064,3043,9786,0
1065,2614,3295,0
1066,2613,3492,0
1067,3263,3589,0
1068,3171,9894,0
1069,2445,3415,1
1070,2884,9824,0
1071,2728,3433,0
1072,2604,3231,0
1073,2904,5305,2
1074,2562,3040,0
1075,3559,3191,0
1076,3066,3552,0
1077,3173,2992,0
1078,3025,9037,0
1079,2359,3587,0
1080,3073,3319,0
1081,3391,3090,0
1082,2643,3674,0
1083,2867,9494,0
1084,2041,5216,0
1085,2578,3128,0
1086,3075,3884,0
1087,3080,3798,0
1088,3206,2931,0
1089,2901,2725,0
1090,2550,3303,0
1091,2957,2978,0
1092,3411,2893,0
1093,3217,3263,0
1094,2365,3833,0
1095,2763,2794,0
1096,2930,10187,0
1097,3447,3561,2
1098,2718,3689,0
1099,2838,10125,0
1100,3167,3365,0
1101,2892,3538,0
1102,2894,5287,2
1103,2808,2902,0
1104,3786,9431,0
1105,3079,3460,0
1106,3084,3499,0
1107,3182,3277,0
1108,2966,3268,0
1109,3446,3537,0
1110,2855,3430,0
1111,2367,3866,0
1112,2553,3113,0
1113,2368,3552,0
1114,3331,3472,0
1115,3015,3374,0
1116,3034,3820,0
1117,3164,3753,0
1118,3310,3673,0
1119,3214,2925,0
1120,3015,3513,0
1121,3742,3001,0
1122,3073,3368,0
1123,3031,3468,0
1124,3297,3183,0
1125,3165,3287,0
1126,2356,3566,0
1127,3325,3432,0
1128,3726,9377,0
1129,2897,10219,0
1130,2549,3298,0
1131,1862,5219,0
1132,2755,3626,0
1133,2995,3275,0
1134,3327,3468,0
1135,2100,3909,0
1136,3005,3167,0
1137,2444,3508,0
1138,3200,3529,0
1139,2729,9759,0
1140,3101,3731,0
1141,3095,3303,0
1142,3425,3037,0
1143,3240,9863,0
1144,3278,3142,0
1145,2758,3166,0
1146,3088,3460,0
1147,2452,3481,0
1148,3114,3906,0
1149,2747,3440,0
1150,3164,3898,0
1151,3769,5661,0
1152,2997,5347,1
1153,2571,9834,0
1154,3036,3351,0
1155,3045,3465,0
1156,3412,2916,0
1157,2545,3151,0
1158,3089,3409,0
1159,2008,5188,0
1160,2552,3745,0
1161,3012,3909,0
1162,3363,3316,0
1163,3145,3295,0
1164,3297,3055,0
1165,2579,3203,0
1166,3674,3496,0
1167,3250,3549,0
1168,3428,3059,0
1169,3186,9887,0
1170,3277,3617,0
1171,2651,9563,0
1172,2608,3369,0
1173,2708,2707,0
1174,2911,10212,0
1175,2840,3012,0
1176,3203,3941,0
1177,2653,2663,0
1178,3364,2980,0
1179,2421,4464,0
1180,3077,3752,0
1181,2902,3499,0
1182,2883,2948,0
1183,1905,5227,0
1184,2361,3567,0
1185,2825,3061,0
1186,2163,5272,0
1187,2564,3123,0
1188,2820,3554,0
1189,2900,3166,0
1190,3022,9580,0
1191,2931,5260,2
1192,2978,3658,0
1193,2706,3285,0
1194,2723,10133,0
1195,3000,9059,0
1196,2857,3469,0
1197,2769,3400,0
1198,3753,9425,0
1199,2555,2926,0
1200,2642,9544,0
1201,2619,3110,0
1202,3209,3354,0
1203,2931,2925,0
1204,2900,3723,0
1205,3060,3270,0
1206,2462,3073,0
1207,2873,5323,2
1208,2587,3336,0
1209,2979,3235,0
1210,2700,3368,0
1211,3081,3953,0
1212,2650,3687,0
1213,2117,5292,0
1214,3356,3916,0
1215,3070,3089,0
1216,3330,3889,0
1217,3242,3909,0
1218,3423,3400,0
1219,3113,3206,0
1220,3737,5677,0
1221,3591,3515,0
1222,2357,3795,0
1223,2138,3854,0
1224,2612,3255,0
1225,3415,3547,0
1226,3279,3678,0
1227,2782,2777,0
1228,2987,5330,1
1229,3379,3082,0
1230,2897,3713,0
1231,2977,3250,0
1232,2497,3087,0
1233,2740,3443,0
1234,1871,5217,0
1235,2990,3434,0
1236,2944,9798,0
1237,2553,2984,0
1238,3312,3311,0
1239,2989,3301,0
1240,3369,3297,0
1241,3044,9744,0
1242,3367,3082,0
1243,3121,3621,0
1244,3031,3200,0
1245,3019,3251,0
1246,2903,3156,0
1247,2974,3532,0
1248,2899,3546,0
1249,3420,9886,0
1250,2601,9506,0
1251,2640,3458,0
1252,2529,3091,0
1253,3259,3574,0
1254,3285,3112,0
1255,3254,3501,0
1256,2732,3335,0
1257,3039,3655,0
1258,2525,3242,0
1259,2392,3427,0
1260,2885,3046,0
1261,2866,10151,0
1262,2871,9810,0
1263,3763,5687,0
1264,2642,9535,0
1265,3048,9052,0
1266,2889,2897,0
1267,3337,3346,0
1268,3283,3512,0
1269,1906,5236,0
1270,2845,9757,0
1271,3659,3522,0
1272,2406,4387,0
1273,3062,3375,0
1274,2383,4457,0
1275,2580,9621,0
1276,3134,3285,0
1277,3312,3317,0
1278,2522,3285,0
1279,2768,2978,0
1280,3112,9908,0
1281,2791,3090,0
1282,3012,3671,0
1283,2632,3512,0
1284,2522,5171,0
1285,2648,3225,0
1286,3045,9059,0
1287,3432,2937,0
1288,3036,3682,0
1289,2618,3474,0
1290,2581,3123,0
1291,3267,2931,0
1292,3040,8975,0
1293,2840,5389,0
1294,3246,3443,0
1295,2845,3460,0
1296,2844,5360,2
1297,3071,3363,0
1298,2692,3443,0
1299,2331,3696,0
1300,2567,3333,0
1301,3388,3085,0
1302,3205,3936,0
1303,3227,3260,0
1304,3178,9586,0
1305,3678,3536,0
1306,2933,9755,0
1307,2043,5231,0
1308,3106,3890,0
1309,2837,9505,0
1310,2800,3080,0
1311,2451,3412,0
1312,2173,5277,0
1313,3177,9557,0
1314,2831,2923,0
1315,3334,2840,0
1316,3267,3604,0
1317,3020,3663,0
1318,2355,5222,0
1319,3036,9595,0
1320,3146,9900,0
1321,2722,3277,0
1322,3333,2825,0
1323,2884,9810,0
1324,3362,2993,0
1325,2924,3529,0
1326,2455,4447,0
1327,3496,3388,0
1328,2888,3548,0
1329,2837,9579,0
1330,3162,3421,0
1331,3624,3533,0
1332,2952,2979,0
1333,2847,2958,0
1334,2993,5349,1
1335,3007,3478,0
1336,2559,3060,0
1337,2611,2936,0
1338,3235,3377,0
1339,3229,3637,0
1340,2515,3298,0
1341,3119,3588,0
1342,3447,3309,0
1343,3265,3514,0
1344,3137,3394,0
1345,3051,9011,0
1346,3522,3398,0
1347,2855,9575,0
1348,3739,9453,0
1349,3322,3467,0
1350,2801,2984,0
1351,2633,3245,0
1352,2113,3892,0
1353,3508,3215,0
1354,3753,3006,0
1355,2510,3207,0
1356,3170,3225,0
1357,2578,3112,0
1358,2804,10000,0
1359,2521,3580,0
1360,2990,3256,0
1361,2729,3365,0
1362,2764,3059,0
